neobank_atm_id,competitor_atm_id,bank_name,distance_km
ATM_SITRA_01,COMP_RED_05,Red Bank,10.5127
ATM_SITRA_01,COMP_RED_06,Red Bank,9.9906
ATM_SITRA_01,COMP_RED_07,Red Bank,14.7566
ATM_SITRA_01,COMP_RED_08,Red Bank,15.8952
ATM_SITRA_01,COMP_RED_09,Red Bank,5.727
ATM_SITRA_01,COMP_RED_10,Red Bank,11.9607
ATM_SITRA_01,COMP_RED_11,Red Bank,10.901
ATM_SITRA_01,COMP_RED_12,Red Bank,25.1627
ATM_SITRA_01,COMP_RED_13,Red Bank,8.8827
ATM_SITRA_01,COMP_RED_14,Red Bank,15.7899
ATM_SITRA_01,COMP_RED_15,Red Bank,10.2963
ATM_SITRA_01,COMP_RED_16,Red Bank,23.275
ATM_SITRA_01,COMP_RED_17,Red Bank,12.5965
ATM_SITRA_01,COMP_RED_18,Red Bank,15.4964
ATM_SITRA_01,COMP_RED_19,Red Bank,14.4434
ATM_SITRA_01,COMP_RED_20,Red Bank,10.0227
ATM_SITRA_01,COMP_RED_21,Red Bank,6.7562
ATM_SITRA_01,COMP_RED_22,Red Bank,9.9897
ATM_SITRA_01,COMP_GOLD_01,Gold Bank,13.0871
ATM_SITRA_01,COMP_GOLD_02,Gold Bank,11.5968
ATM_SITRA_01,COMP_GOLD_03,Gold Bank,10.363
ATM_SITRA_01,COMP_GOLD_04,Gold Bank,15.1573
ATM_SITRA_01,COMP_GOLD_05,Gold Bank,11.3954
ATM_SITRA_01,COMP_GOLD_06,Gold Bank,12.6523
ATM_SITRA_01,COMP_GOLD_07,Gold Bank,17.3542
ATM_SITRA_01,COMP_GOLD_08,Gold Bank,21.4947
ATM_SITRA_01,COMP_GOLD_09,Gold Bank,9.7173
ATM_SITRA_01,COMP_GOLD_10,Gold Bank,15.4822
ATM_SITRA_01,COMP_GOLD_11,Gold Bank,16.7482
ATM_SITRA_01,COMP_GOLD_12,Gold Bank,23.5617
ATM_SITRA_01,COMP_GOLD_13,Gold Bank,13.1565
ATM_SITRA_01,COMP_GOLD_14,Gold Bank,12.8683
ATM_SITRA_01,COMP_GOLD_15,Gold Bank,7.9634
ATM_SITRA_01,COMP_GOLD_16,Gold Bank,22.6816
ATM_SITRA_01,COMP_GOLD_17,Gold Bank,10.0228
ATM_SITRA_01,COMP_GOLD_18,Gold Bank,14.3728
ATM_SITRA_01,COMP_GREEN_01,Green Bank,7.1904
ATM_SITRA_01,COMP_GREEN_02,Green Bank,13.9372
ATM_SITRA_01,COMP_GREEN_03,Green Bank,14.4249
ATM_SITRA_01,COMP_GREEN_04,Green Bank,13.2457
ATM_SITRA_01,COMP_GREEN_05,Green Bank,13.1844
ATM_SITRA_01,COMP_GREEN_06,Green Bank,11.9447
ATM_SITRA_01,COMP_GREEN_07,Green Bank,14.3274
ATM_SITRA_01,COMP_GREEN_08,Green Bank,24.893
ATM_SITRA_01,COMP_GREEN_09,Green Bank,11.7485
ATM_SITRA_01,COMP_GREEN_10,Green Bank,14.5199
ATM_SITRA_01,COMP_GREEN_11,Green Bank,9.3366
ATM_SITRA_01,COMP_GREEN_12,Green Bank,24.0945
ATM_SITRA_01,COMP_GREEN_13,Green Bank,6.4507
ATM_SITRA_01,COMP_GREEN_14,Green Bank,11.8681
ATM_SITRA_01,COMP_GREEN_15,Green Bank,8.2269
ATM_SITRA_01,COMP_GREEN_16,Green Bank,18.0603
ATM_SITRA_01,COMP_PURPLE_01,Purple Bank,9.7977
ATM_SITRA_01,COMP_PURPLE_02,Purple Bank,14.6778
ATM_SITRA_01,COMP_PURPLE_03,Purple Bank,17.1388
ATM_SITRA_01,COMP_PURPLE_04,Purple Bank,24.4646
ATM_SITRA_01,COMP_PURPLE_05,Purple Bank,8.6469
ATM_SITRA_01,COMP_PURPLE_06,Purple Bank,16.5596
ATM_SITRA_01,COMP_PURPLE_07,Purple Bank,16.9602
ATM_SITRA_01,COMP_PURPLE_08,Purple Bank,13.7163
ATM_SITRA_01,COMP_PURPLE_09,Purple Bank,13.9589
ATM_SITRA_01,COMP_PURPLE_10,Purple Bank,12.9653
ATM_SITRA_01,COMP_PURPLE_11,Purple Bank,12.6457
ATM_SITRA_01,COMP_PURPLE_12,Purple Bank,29.0403
ATM_SITRA_01,COMP_PURPLE_13,Purple Bank,5.1419
ATM_SITRA_01,COMP_TEAL_01,Teal Bank,8.5446
ATM_SITRA_01,COMP_TEAL_02,Teal Bank,10.5804
ATM_SITRA_01,COMP_TEAL_03,Teal Bank,9.8718
ATM_SITRA_01,COMP_TEAL_04,Teal Bank,23.5341
ATM_SITRA_01,COMP_TEAL_05,Teal Bank,12.5248
ATM_SITRA_01,COMP_TEAL_06,Teal Bank,13.902
ATM_SITRA_01,COMP_TEAL_07,Teal Bank,16.906
ATM_SITRA_01,COMP_TEAL_08,Teal Bank,25.2021
ATM_SITRA_01,COMP_TEAL_09,Teal Bank,8.7067
ATM_SITRA_01,COMP_TEAL_10,Teal Bank,13.0078
ATM_SITRA_01,COMP_TEAL_11,Teal Bank,14.1742
ATM_SITRA_01,COMP_TEAL_12,Teal Bank,28.0855
ATM_SITRA_01,COMP_TEAL_13,Teal Bank,13.6468
ATM_JUFFAIR_01,COMP_RED_01,Red Bank,4.0084
ATM_JUFFAIR_01,COMP_RED_02,Red Bank,7.2343
ATM_JUFFAIR_01,COMP_RED_03,Red Bank,14.4948
ATM_JUFFAIR_01,COMP_RED_04,Red Bank,20.5587
ATM_JUFFAIR_01,COMP_RED_05,Red Bank,6.7671
ATM_JUFFAIR_01,COMP_RED_06,Red Bank,3.5969
ATM_JUFFAIR_01,COMP_RED_07,Red Bank,11.6327
ATM_JUFFAIR_01,COMP_RED_08,Red Bank,19.6641
ATM_JUFFAIR_01,COMP_RED_09,Red Bank,1.908
ATM_JUFFAIR_01,COMP_RED_10,Red Bank,6.3932
ATM_JUFFAIR_01,COMP_RED_11,Red Bank,7.123
ATM_JUFFAIR_01,COMP_RED_12,Red Bank,30.8589
ATM_JUFFAIR_01,COMP_RED_13,Red Bank,3.4761
ATM_JUFFAIR_01,COMP_RED_14,Red Bank,9.5076
ATM_JUFFAIR_01,COMP_RED_15,Red Bank,6.9139
ATM_JUFFAIR_01,COMP_RED_16,Red Bank,29.707
ATM_JUFFAIR_01,COMP_RED_17,Red Bank,6.038
ATM_JUFFAIR_01,COMP_RED_18,Red Bank,9.4356
ATM_JUFFAIR_01,COMP_RED_19,Red Bank,12.3946
ATM_JUFFAIR_01,COMP_RED_20,Red Bank,12.2761
ATM_JUFFAIR_01,COMP_RED_21,Red Bank,1.6098
ATM_JUFFAIR_01,COMP_RED_22,Red Bank,4.3405
ATM_JUFFAIR_01,COMP_GOLD_01,Gold Bank,6.7245
ATM_JUFFAIR_01,COMP_GOLD_02,Gold Bank,5.0381
ATM_JUFFAIR_01,COMP_GOLD_03,Gold Bank,6.78
ATM_JUFFAIR_01,COMP_GOLD_04,Gold Bank,18.209
ATM_JUFFAIR_01,COMP_GOLD_05,Gold Bank,5.0076
ATM_JUFFAIR_01,COMP_GOLD_06,Gold Bank,6.1718
ATM_JUFFAIR_01,COMP_GOLD_07,Gold Bank,16.1534
ATM_JUFFAIR_01,COMP_GOLD_08,Gold Bank,26.1824
ATM_JUFFAIR_01,COMP_GOLD_09,Gold Bank,6.5086
ATM_JUFFAIR_01,COMP_GOLD_10,Gold Bank,9.9695
ATM_JUFFAIR_01,COMP_GOLD_11,Gold Bank,14.0436
ATM_JUFFAIR_01,COMP_GOLD_12,Gold Bank,28.1722
ATM_JUFFAIR_01,COMP_GOLD_13,Gold Bank,6.4905
ATM_JUFFAIR_01,COMP_GOLD_14,Gold Bank,6.713
ATM_JUFFAIR_01,COMP_GOLD_15,Gold Bank,10.2956
ATM_JUFFAIR_01,COMP_GOLD_16,Gold Bank,27.5595
ATM_JUFFAIR_01,COMP_GOLD_17,Gold Bank,3.8364
ATM_JUFFAIR_01,COMP_GOLD_18,Gold Bank,10.1835
ATM_JUFFAIR_01,COMP_GREEN_01,Green Bank,2.8326
ATM_JUFFAIR_01,COMP_GREEN_02,Green Bank,7.4223
ATM_JUFFAIR_01,COMP_GREEN_03,Green Bank,16.336
ATM_JUFFAIR_01,COMP_GREEN_04,Green Bank,14.7597
ATM_JUFFAIR_01,COMP_GREEN_05,Green Bank,6.6899
ATM_JUFFAIR_01,COMP_GREEN_06,Green Bank,6.8944
ATM_JUFFAIR_01,COMP_GREEN_07,Green Bank,9.8243
ATM_JUFFAIR_01,COMP_GREEN_08,Green Bank,30.9496
ATM_JUFFAIR_01,COMP_GREEN_09,Green Bank,7.1807
ATM_JUFFAIR_01,COMP_GREEN_10,Green Bank,9.3386
ATM_JUFFAIR_01,COMP_GREEN_11,Green Bank,9.2187
ATM_JUFFAIR_01,COMP_GREEN_12,Green Bank,29.415
ATM_JUFFAIR_01,COMP_GREEN_13,Green Bank,1.7643
ATM_JUFFAIR_01,COMP_GREEN_14,Green Bank,5.4073
ATM_JUFFAIR_01,COMP_GREEN_15,Green Bank,5.4539
ATM_JUFFAIR_01,COMP_GREEN_16,Green Bank,20.1293
ATM_JUFFAIR_01,COMP_PURPLE_01,Purple Bank,3.2844
ATM_JUFFAIR_01,COMP_PURPLE_02,Purple Bank,10.0765
ATM_JUFFAIR_01,COMP_PURPLE_03,Purple Bank,14.7808
ATM_JUFFAIR_01,COMP_PURPLE_04,Purple Bank,30.791
ATM_JUFFAIR_01,COMP_PURPLE_05,Purple Bank,2.1178
ATM_JUFFAIR_01,COMP_PURPLE_06,Purple Bank,11.1409
ATM_JUFFAIR_01,COMP_PURPLE_07,Purple Bank,17.7478
ATM_JUFFAIR_01,COMP_PURPLE_08,Purple Bank,20.108
ATM_JUFFAIR_01,COMP_PURPLE_09,Purple Bank,7.7736
ATM_JUFFAIR_01,COMP_PURPLE_10,Purple Bank,6.7355
ATM_JUFFAIR_01,COMP_PURPLE_11,Purple Bank,8.1499
ATM_JUFFAIR_01,COMP_PURPLE_12,Purple Bank,34.9842
ATM_JUFFAIR_01,COMP_PURPLE_13,Purple Bank,1.5343
ATM_JUFFAIR_01,COMP_TEAL_01,Teal Bank,3.648
ATM_JUFFAIR_01,COMP_TEAL_02,Teal Bank,4.1079
ATM_JUFFAIR_01,COMP_TEAL_03,Teal Bank,7.3741
ATM_JUFFAIR_01,COMP_TEAL_04,Teal Bank,29.8409
ATM_JUFFAIR_01,COMP_TEAL_05,Teal Bank,6.718
ATM_JUFFAIR_01,COMP_TEAL_06,Teal Bank,7.7048
ATM_JUFFAIR_01,COMP_TEAL_07,Teal Bank,16.0674
ATM_JUFFAIR_01,COMP_TEAL_08,Teal Bank,31.3884
ATM_JUFFAIR_01,COMP_TEAL_09,Teal Bank,2.7995
ATM_JUFFAIR_01,COMP_TEAL_10,Teal Bank,8.741
ATM_JUFFAIR_01,COMP_TEAL_11,Teal Bank,11.5246
ATM_JUFFAIR_01,COMP_TEAL_12,Teal Bank,33.4876
ATM_JUFFAIR_01,COMP_TEAL_13,Teal Bank,7.1186
ATM_HAMAD_01,COMP_RED_01,Red Bank,14.1519
ATM_HAMAD_01,COMP_RED_02,Red Bank,22.9342
ATM_HAMAD_01,COMP_RED_03,Red Bank,4.7184
ATM_HAMAD_01,COMP_RED_04,Red Bank,12.6683
ATM_HAMAD_01,COMP_RED_05,Red Bank,11.6174
ATM_HAMAD_01,COMP_RED_06,Red Bank,18.9147
ATM_HAMAD_01,COMP_RED_07,Red Bank,10.6638
ATM_HAMAD_01,COMP_RED_08,Red Bank,5.922
ATM_HAMAD_01,COMP_RED_09,Red Bank,16.713
ATM_HAMAD_01,COMP_RED_10,Red Bank,22.0728
ATM_HAMAD_01,COMP_RED_11,Red Bank,11.6272
ATM_HAMAD_01,COMP_RED_12,Red Bank,19.7883
ATM_HAMAD_01,COMP_RED_13,Red Bank,14.2329
ATM_HAMAD_01,COMP_RED_14,Red Bank,24.1507
ATM_HAMAD_01,COMP_RED_15,Red Bank,11.0868
ATM_HAMAD_01,COMP_RED_16,Red Bank,22.5236
ATM_HAMAD_01,COMP_RED_17,Red Bank,20.4433
ATM_HAMAD_01,COMP_RED_18,Red Bank,24.4687
ATM_HAMAD_01,COMP_RED_19,Red Bank,8.4158
ATM_HAMAD_01,COMP_RED_20,Red Bank,3.9484
ATM_HAMAD_01,COMP_RED_21,Red Bank,14.3726
ATM_HAMAD_01,COMP_RED_22,Red Bank,20.1023
ATM_HAMAD_01,COMP_GOLD_01,Gold Bank,17.5832
ATM_HAMAD_01,COMP_GOLD_02,Gold Bank,19.6638
ATM_HAMAD_01,COMP_GOLD_03,Gold Bank,11.3851
ATM_HAMAD_01,COMP_GOLD_04,Gold Bank,3.5393
ATM_HAMAD_01,COMP_GOLD_05,Gold Bank,16.8248
ATM_HAMAD_01,COMP_GOLD_06,Gold Bank,20.8153
ATM_HAMAD_01,COMP_GOLD_07,Gold Bank,7.4939
ATM_HAMAD_01,COMP_GOLD_08,Gold Bank,12.9294
ATM_HAMAD_01,COMP_GOLD_09,Gold Bank,10.9739
ATM_HAMAD_01,COMP_GOLD_10,Gold Bank,25.4943
ATM_HAMAD_01,COMP_GOLD_11,Gold Bank,10.3907
ATM_HAMAD_01,COMP_GOLD_12,Gold Bank,14.4852
ATM_HAMAD_01,COMP_GOLD_13,Gold Bank,19.5489
ATM_HAMAD_01,COMP_GOLD_14,Gold Bank,21.8975
ATM_HAMAD_01,COMP_GOLD_15,Gold Bank,6.0568
ATM_HAMAD_01,COMP_GOLD_16,Gold Bank,14.55
ATM_HAMAD_01,COMP_GOLD_17,Gold Bank,19.355
ATM_HAMAD_01,COMP_GOLD_18,Gold Bank,25.9993
ATM_HAMAD_01,COMP_GREEN_01,Green Bank,13.3612
ATM_HAMAD_01,COMP_GREEN_02,Green Bank,21.7271
ATM_HAMAD_01,COMP_GREEN_03,Green Bank,0.5137
ATM_HAMAD_01,COMP_GREEN_04,Green Bank,1.1919
ATM_HAMAD_01,COMP_GREEN_05,Green Bank,18.1858
ATM_HAMAD_01,COMP_GREEN_06,Green Bank,22.6973
ATM_HAMAD_01,COMP_GREEN_07,Green Bank,13.4254
ATM_HAMAD_01,COMP_GREEN_08,Green Bank,21.3423
ATM_HAMAD_01,COMP_GREEN_09,Green Bank,13.0019
ATM_HAMAD_01,COMP_GREEN_10,Green Bank,25.0485
ATM_HAMAD_01,COMP_GREEN_11,Green Bank,6.8206
ATM_HAMAD_01,COMP_GREEN_12,Green Bank,17.3241
ATM_HAMAD_01,COMP_GREEN_13,Green Bank,14.1134
ATM_HAMAD_01,COMP_GREEN_14,Green Bank,20.2474
ATM_HAMAD_01,COMP_GREEN_15,Green Bank,11.0136
ATM_HAMAD_01,COMP_GREEN_16,Green Bank,4.3141
ATM_HAMAD_01,COMP_PURPLE_01,Purple Bank,16.5276
ATM_HAMAD_01,COMP_PURPLE_02,Purple Bank,25.8915
ATM_HAMAD_01,COMP_PURPLE_03,Purple Bank,9.81
ATM_HAMAD_01,COMP_PURPLE_04,Purple Bank,22.6862
ATM_HAMAD_01,COMP_PURPLE_05,Purple Bank,17.5436
ATM_HAMAD_01,COMP_PURPLE_06,Purple Bank,26.6732
ATM_HAMAD_01,COMP_PURPLE_07,Purple Bank,3.6328
ATM_HAMAD_01,COMP_PURPLE_08,Purple Bank,15.1816
ATM_HAMAD_01,COMP_PURPLE_09,Purple Bank,17.4318
ATM_HAMAD_01,COMP_PURPLE_10,Purple Bank,21.8111
ATM_HAMAD_01,COMP_PURPLE_11,Purple Bank,12.9965
ATM_HAMAD_01,COMP_PURPLE_12,Purple Bank,24.3932
ATM_HAMAD_01,COMP_PURPLE_13,Purple Bank,15.0373
ATM_HAMAD_01,COMP_TEAL_01,Teal Bank,13.5696
ATM_HAMAD_01,COMP_TEAL_02,Teal Bank,19.1813
ATM_HAMAD_01,COMP_TEAL_03,Teal Bank,9.8768
ATM_HAMAD_01,COMP_TEAL_04,Teal Bank,21.7602
ATM_HAMAD_01,COMP_TEAL_05,Teal Bank,15.722
ATM_HAMAD_01,COMP_TEAL_06,Teal Bank,22.7126
ATM_HAMAD_01,COMP_TEAL_07,Teal Bank,6.5548
ATM_HAMAD_01,COMP_TEAL_08,Teal Bank,22.3716
ATM_HAMAD_01,COMP_TEAL_09,Teal Bank,18.5802
ATM_HAMAD_01,COMP_TEAL_10,Teal Bank,24.552
ATM_HAMAD_01,COMP_TEAL_11,Teal Bank,9.5968
ATM_HAMAD_01,COMP_TEAL_12,Teal Bank,21.176
ATM_HAMAD_01,COMP_TEAL_13,Teal Bank,18.6334
ATM_RIFFA_01,COMP_RED_01,Red Bank,10.2226
ATM_RIFFA_01,COMP_RED_02,Red Bank,16.7424
ATM_RIFFA_01,COMP_RED_03,Red Bank,8.92
ATM_RIFFA_01,COMP_RED_04,Red Bank,11.2696
ATM_RIFFA_01,COMP_RED_05,Red Bank,9.1686
ATM_RIFFA_01,COMP_RED_06,Red Bank,13.7306
ATM_RIFFA_01,COMP_RED_07,Red Bank,11.4264
ATM_RIFFA_01,COMP_RED_08,Red Bank,9.5578
ATM_RIFFA_01,COMP_RED_09,Red Bank,10.5306
ATM_RIFFA_01,COMP_RED_10,Red Bank,16.5806
ATM_RIFFA_01,COMP_RED_11,Red Bank,9.4209
ATM_RIFFA_01,COMP_RED_12,Red Bank,21.0696
ATM_RIFFA_01,COMP_RED_13,Red Bank,10.0372
ATM_RIFFA_01,COMP_RED_14,Red Bank,19.5248
ATM_RIFFA_01,COMP_RED_15,Red Bank,8.6793
ATM_RIFFA_01,COMP_RED_16,Red Bank,21.2376
ATM_RIFFA_01,COMP_RED_17,Red Bank,15.8471
ATM_RIFFA_01,COMP_RED_18,Red Bank,19.5781
ATM_RIFFA_01,COMP_RED_19,Red Bank,10.1311
ATM_RIFFA_01,COMP_RED_20,Red Bank,3.2982
ATM_RIFFA_01,COMP_RED_21,Red Bank,9.1356
ATM_RIFFA_01,COMP_RED_22,Red Bank,14.5074
ATM_RIFFA_01,COMP_GOLD_01,Gold Bank,14.3257
ATM_RIFFA_01,COMP_GOLD_02,Gold Bank,14.9117
ATM_RIFFA_01,COMP_GOLD_03,Gold Bank,8.9203
ATM_RIFFA_01,COMP_GOLD_04,Gold Bank,8.4531
ATM_RIFFA_01,COMP_GOLD_05,Gold Bank,13.014
ATM_RIFFA_01,COMP_GOLD_06,Gold Bank,16.1022
ATM_RIFFA_01,COMP_GOLD_07,Gold Bank,11.9125
ATM_RIFFA_01,COMP_GOLD_08,Gold Bank,15.9805
ATM_RIFFA_01,COMP_GOLD_09,Gold Bank,8.2225
ATM_RIFFA_01,COMP_GOLD_10,Gold Bank,20.1735
ATM_RIFFA_01,COMP_GOLD_11,Gold Bank,12.6559
ATM_RIFFA_01,COMP_GOLD_12,Gold Bank,17.9641
ATM_RIFFA_01,COMP_GOLD_13,Gold Bank,15.5559
ATM_RIFFA_01,COMP_GOLD_14,Gold Bank,16.8642
ATM_RIFFA_01,COMP_GOLD_15,Gold Bank,1.6435
ATM_RIFFA_01,COMP_GOLD_16,Gold Bank,17.3805
ATM_RIFFA_01,COMP_GOLD_17,Gold Bank,14.0332
ATM_RIFFA_01,COMP_GOLD_18,Gold Bank,19.9804
ATM_RIFFA_01,COMP_GREEN_01,Green Bank,8.5459
ATM_RIFFA_01,COMP_GREEN_02,Green Bank,17.2394
ATM_RIFFA_01,COMP_GREEN_03,Green Bank,7.6246
ATM_RIFFA_01,COMP_GREEN_04,Green Bank,6.5825
ATM_RIFFA_01,COMP_GREEN_05,Green Bank,14.7397
ATM_RIFFA_01,COMP_GREEN_06,Green Bank,16.9604
ATM_RIFFA_01,COMP_GREEN_07,Green Bank,12.5979
ATM_RIFFA_01,COMP_GREEN_08,Green Bank,21.5936
ATM_RIFFA_01,COMP_GREEN_09,Green Bank,10.8017
ATM_RIFFA_01,COMP_GREEN_10,Green Bank,19.4859
ATM_RIFFA_01,COMP_GREEN_11,Green Bank,4.8631
ATM_RIFFA_01,COMP_GREEN_12,Green Bank,19.3781
ATM_RIFFA_01,COMP_GREEN_13,Green Bank,8.7977
ATM_RIFFA_01,COMP_GREEN_14,Green Bank,15.3997
ATM_RIFFA_01,COMP_GREEN_15,Green Bank,7.281
ATM_RIFFA_01,COMP_GREEN_16,Green Bank,11.2289
ATM_RIFFA_01,COMP_PURPLE_01,Purple Bank,12.0579
ATM_RIFFA_01,COMP_PURPLE_02,Purple Bank,20.051
ATM_RIFFA_01,COMP_PURPLE_03,Purple Bank,12.6727
ATM_RIFFA_01,COMP_PURPLE_04,Purple Bank,21.979
ATM_RIFFA_01,COMP_PURPLE_05,Purple Bank,12.2446
ATM_RIFFA_01,COMP_PURPLE_06,Purple Bank,21.3409
ATM_RIFFA_01,COMP_PURPLE_07,Purple Bank,10.4002
ATM_RIFFA_01,COMP_PURPLE_08,Purple Bank,12.0677
ATM_RIFFA_01,COMP_PURPLE_09,Purple Bank,14.6812
ATM_RIFFA_01,COMP_PURPLE_10,Purple Bank,16.8539
ATM_RIFFA_01,COMP_PURPLE_11,Purple Bank,11.3358
ATM_RIFFA_01,COMP_PURPLE_12,Purple Bank,25.4054
ATM_RIFFA_01,COMP_PURPLE_13,Purple Bank,9.0207
ATM_RIFFA_01,COMP_TEAL_01,Teal Bank,9.3884
ATM_RIFFA_01,COMP_TEAL_02,Teal Bank,14.1571
ATM_RIFFA_01,COMP_TEAL_03,Teal Bank,7.5688
ATM_RIFFA_01,COMP_TEAL_04,Teal Bank,21.0061
ATM_RIFFA_01,COMP_TEAL_05,Teal Bank,12.9031
ATM_RIFFA_01,COMP_TEAL_06,Teal Bank,17.8175
ATM_RIFFA_01,COMP_TEAL_07,Teal Bank,11.2469
ATM_RIFFA_01,COMP_TEAL_08,Teal Bank,22.2493
ATM_RIFFA_01,COMP_TEAL_09,Teal Bank,12.9775
ATM_RIFFA_01,COMP_TEAL_10,Teal Bank,18.5366
ATM_RIFFA_01,COMP_TEAL_11,Teal Bank,10.4947
ATM_RIFFA_01,COMP_TEAL_12,Teal Bank,23.4622
ATM_RIFFA_01,COMP_TEAL_13,Teal Bank,15.2385
ATM_MUHARRAQ_01,COMP_RED_01,Red Bank,6.3228
ATM_MUHARRAQ_01,COMP_RED_02,Red Bank,5.3342
ATM_MUHARRAQ_01,COMP_RED_03,Red Bank,18.1111
ATM_MUHARRAQ_01,COMP_RED_04,Red Bank,25.6744
ATM_MUHARRAQ_01,COMP_RED_05,Red Bank,9.4324
ATM_MUHARRAQ_01,COMP_RED_06,Red Bank,1.5269
ATM_MUHARRAQ_01,COMP_RED_07,Red Bank,13.7206
ATM_MUHARRAQ_01,COMP_RED_08,Red Bank,24.5403
ATM_MUHARRAQ_01,COMP_RED_09,Red Bank,5.7654
ATM_MUHARRAQ_01,COMP_RED_10,Red Bank,2.3836
ATM_MUHARRAQ_01,COMP_RED_11,Red Bank,9.6453
ATM_MUHARRAQ_01,COMP_RED_12,Red Bank,35.9811
ATM_MUHARRAQ_01,COMP_RED_13,Red Bank,6.1041
ATM_MUHARRAQ_01,COMP_RED_14,Red Bank,4.3893
ATM_MUHARRAQ_01,COMP_RED_15,Red Bank,9.8266
ATM_MUHARRAQ_01,COMP_RED_16,Red Bank,34.707
ATM_MUHARRAQ_01,COMP_RED_17,Red Bank,1.4787
ATM_MUHARRAQ_01,COMP_RED_18,Red Bank,4.3549
ATM_MUHARRAQ_01,COMP_RED_19,Red Bank,15.1796
ATM_MUHARRAQ_01,COMP_RED_20,Red Bank,16.9839
ATM_MUHARRAQ_01,COMP_RED_21,Red Bank,6.1073
ATM_MUHARRAQ_01,COMP_RED_22,Red Bank,2.0982
ATM_MUHARRAQ_01,COMP_GOLD_01,Gold Bank,5.3588
ATM_MUHARRAQ_01,COMP_GOLD_02,Gold Bank,0.9978
ATM_MUHARRAQ_01,COMP_GOLD_03,Gold Bank,9.5763
ATM_MUHARRAQ_01,COMP_GOLD_04,Gold Bank,22.928
ATM_MUHARRAQ_01,COMP_GOLD_05,Gold Bank,4.4857
ATM_MUHARRAQ_01,COMP_GOLD_06,Gold Bank,1.2786
ATM_MUHARRAQ_01,COMP_GOLD_07,Gold Bank,19.117
ATM_MUHARRAQ_01,COMP_GOLD_08,Gold Bank,31.1988
ATM_MUHARRAQ_01,COMP_GOLD_09,Gold Bank,9.6788
ATM_MUHARRAQ_01,COMP_GOLD_10,Gold Bank,5.2764
ATM_MUHARRAQ_01,COMP_GOLD_11,Gold Bank,16.1574
ATM_MUHARRAQ_01,COMP_GOLD_12,Gold Bank,33.1653
ATM_MUHARRAQ_01,COMP_GOLD_13,Gold Bank,3.2328
ATM_MUHARRAQ_01,COMP_GOLD_14,Gold Bank,1.6626
ATM_MUHARRAQ_01,COMP_GOLD_15,Gold Bank,15.1307
ATM_MUHARRAQ_01,COMP_GOLD_16,Gold Bank,32.6038
ATM_MUHARRAQ_01,COMP_GOLD_17,Gold Bank,1.4674
ATM_MUHARRAQ_01,COMP_GOLD_18,Gold Bank,6.8624
ATM_MUHARRAQ_01,COMP_GREEN_01,Green Bank,6.9302
ATM_MUHARRAQ_01,COMP_GREEN_02,Green Bank,2.5445
ATM_MUHARRAQ_01,COMP_GREEN_03,Green Bank,20.7573
ATM_MUHARRAQ_01,COMP_GREEN_04,Green Bank,19.1134
ATM_MUHARRAQ_01,COMP_GREEN_05,Green Bank,4.8029
ATM_MUHARRAQ_01,COMP_GREEN_06,Green Bank,3.5028
ATM_MUHARRAQ_01,COMP_GREEN_07,Green Bank,10.8978
ATM_MUHARRAQ_01,COMP_GREEN_08,Green Bank,36.0549
ATM_MUHARRAQ_01,COMP_GREEN_09,Green Bank,8.9002
ATM_MUHARRAQ_01,COMP_GREEN_10,Green Bank,5.0667
ATM_MUHARRAQ_01,COMP_GREEN_11,Green Bank,13.4368
ATM_MUHARRAQ_01,COMP_GREEN_12,Green Bank,34.5149
ATM_MUHARRAQ_01,COMP_GREEN_13,Green Bank,6.4346
ATM_MUHARRAQ_01,COMP_GREEN_14,Green Bank,0.5952
ATM_MUHARRAQ_01,COMP_GREEN_15,Green Bank,9.2634
ATM_MUHARRAQ_01,COMP_GREEN_16,Green Bank,24.4807
ATM_MUHARRAQ_01,COMP_PURPLE_01,Purple Bank,3.8483
ATM_MUHARRAQ_01,COMP_PURPLE_02,Purple Bank,6.3267
ATM_MUHARRAQ_01,COMP_PURPLE_03,Purple Bank,17.0823
ATM_MUHARRAQ_01,COMP_PURPLE_04,Purple Bank,35.8366
ATM_MUHARRAQ_01,COMP_PURPLE_05,Purple Bank,3.0103
ATM_MUHARRAQ_01,COMP_PURPLE_06,Purple Bank,6.4463
ATM_MUHARRAQ_01,COMP_PURPLE_07,Purple Bank,21.6626
ATM_MUHARRAQ_01,COMP_PURPLE_08,Purple Bank,25.1175
ATM_MUHARRAQ_01,COMP_PURPLE_09,Purple Bank,6.5733
ATM_MUHARRAQ_01,COMP_PURPLE_10,Purple Bank,1.63
ATM_MUHARRAQ_01,COMP_PURPLE_11,Purple Bank,9.6486
ATM_MUHARRAQ_01,COMP_PURPLE_12,Purple Bank,40.1017
ATM_MUHARRAQ_01,COMP_PURPLE_13,Purple Bank,6.5697
ATM_MUHARRAQ_01,COMP_TEAL_01,Teal Bank,6.731
ATM_MUHARRAQ_01,COMP_TEAL_02,Teal Bank,1.0782
ATM_MUHARRAQ_01,COMP_TEAL_03,Teal Bank,10.77
ATM_MUHARRAQ_01,COMP_TEAL_04,Teal Bank,34.8924
ATM_MUHARRAQ_01,COMP_TEAL_05,Teal Bank,6.789
ATM_MUHARRAQ_01,COMP_TEAL_06,Teal Bank,2.5955
ATM_MUHARRAQ_01,COMP_TEAL_07,Teal Bank,19.2529
